event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fi_length	fi_lengthunit	fi_tilt	fi_barbstot	fi_barbsr	fi_barbsl	fi_chirality
FI	2013-05-01T18:32:03	POINT(-208.129 791.284)	POLYGON((-316.1215 742.19675,-106.0285 742.19675,-106.0285 839.38925,-316.1215 839.38925,-316.1215 742.19675))	POLYGON((-303.36 752.01,-300.41 753.98,-297.47 755.94,-294.52 755.94,-291.58 756.92,-288.63 756.92,-275.87 758.89,-272.92 757.91,-269.98 756.92,-267.03 753.98,-264.09 754.96,-261.14 756.92,-258.2 757.91,-255.25 757.91,-252.31 759.87,-249.36 759.87,-246.42 760.85,-243.47 761.83,-240.53 761.83,-237.58 760.85,-234.64 760.85,-231.69 761.83,-228.75 762.81,-225.8 763.8,-222.86 764.78,-219.91 763.8,-217.95 766.74,-215.98 769.69,-213.04 768.7,-210.09 767.72,-207.15 766.74,-204.2 764.78,-201.26 764.78,-198.31 767.72,-195.37 769.69,-192.42 771.65,-189.48 773.61,-186.53 775.58,-183.59 777.54,-180.64 779.5,-177.7 779.5,-174.75 780.49,-171.8 780.49,-168.86 780.49,-165.91 779.5,-162.97 778.52,-160.02 777.54,-158.06 774.59,-156.1 771.65,-154.13 768.7,-151.19 767.72,-148.24 767.72,-145.3 765.76,-144.32 762.81,-141.37 761.83,-138.43 761.83,-135.48 760.85,-132.54 760.85,-129.59 762.81,-126.64 763.8,-123.7 761.83,-120.75 761.83,-117.81 762.81,-115.85 765.76,-118.79 766.74,-121.74 768.7,-124.68 771.65,-126.64 774.59,-128.61 777.54,-127.63 780.49,-130.57 783.43,-131.55 786.38,-134.5 787.36,-135.48 790.3,-136.46 793.25,-136.46 796.19,-135.48 799.14,-135.48 802.08,-137.44 803.07,-140.39 804.05,-143.33 805.03,-146.28 806.01,-148.24 808.96,-150.21 810.92,-153.15 813.86,-155.12 815.83,-158.06 817.79,-160.02 819.75,-162.97 820.74,-165.91 821.72,-168.86 821.72,-171.8 824.66,-173.77 827.61,-175.73 829.57,-178.68 828.59,-181.62 827.61,-184.57 825.65,-187.51 824.66,-190.46 825.65,-193.4 825.65,-196.35 825.65,-199.29 823.68,-202.24 823.68,-205.18 822.7,-208.13 820.74,-211.07 820.74,-214.02 822.7,-216.97 823.68,-219.91 823.68,-222.86 822.7,-222.86 819.75,-222.86 816.81,-222.86 813.86,-224.82 810.92,-227.76 808.96,-228.75 806.99,-231.69 805.03,-234.64 802.08,-235.62 799.14,-237.58 796.19,-240.53 795.21,-243.47 796.19,-246.42 796.19,-249.36 795.21,-252.31 792.27,-255.25 790.3,-258.2 789.32,-261.14 788.34,-264.09 788.34,-266.05 788.34,-268.02 785.39,-269 782.45,-269.98 779.5,-268.02 776.56,-269.98 773.61,-270.96 770.67,-273.91 767.72,-274.89 765.76,-276.85 762.81,-287.65 758.89,-290.6 760.85,-293.54 763.8,-296.49 763.8,-299.43 761.83,-302.38 759.87,-304.34 757.91,-306.3 754.96,-303.36 752.01))	POINT(-20.882217 52.256713)	POLYGON((-29.40856 47.557568,-9.379014 47.019784,-12.00085 57.675413,-39.653767 58.68486,-29.40856 47.557568))	POLYGON((-28.669127 48.481749,-28.479464 48.668223,-28.290047 48.854606,-27.977101 48.842593,-27.726402 48.930242,-27.414912 48.918498,-26.193452 49.069574,-25.830342 48.959,-25.470815 48.847961,-25.008692 48.541133,-24.760828 48.629333,-24.563475 48.816668,-24.315469 48.906631,-24.014708 48.896578,-23.816811 49.085378,-23.516329 49.07552,-23.267315 49.165431,-23.017057 49.255608,-22.718686 49.246123,-22.372395 49.137049,-22.076414 49.127891,-21.826506 49.218451,-21.57732 49.309344,-21.327295 49.401515,-21.077495 49.493,-20.736981 49.384158,-20.6744 49.679696,-20.612073 49.97838,-20.26999 49.867479,-19.929963 49.758067,-19.593474 49.649159,-19.217393 49.44046,-18.926864 49.432672,-18.756043 49.726135,-18.545447 49.921465,-18.332605 50.116726,-18.11991 50.313048,-17.905744 50.511417,-17.691264 50.709829,-17.474835 50.909266,-17.178641 50.901983,-16.921438 50.999615,-16.624713 50.992537,-16.329594 50.985614,-15.996924 50.8741,-15.667986 50.764149,-15.34035 50.654641,-15.045233 50.341959,-14.755972 50.032852,-14.470706 49.725156,-14.157105 49.61902,-13.873587 49.613369,-13.534815 49.407961,-13.358324 49.107136,-13.05239 49.003038,-12.774929 48.997946,-12.471781 48.894384,-12.195683 48.88954,-11.967147 49.082074,-11.713683 49.177369,-11.390512 48.974133,-11.114333 48.969702,-10.861263 49.064081,-10.743414 49.359655,-11.043181 49.463586,-11.369334 49.668037,-11.723303 49.975578,-11.988434 50.282974,-12.25955 50.593903,-12.246568 50.902242,-12.62094 51.21885,-12.807376 51.535727,-13.132326 51.64648,-13.325886 51.965984,-13.524025 52.28935,-13.62585 52.612528,-13.629792 52.937675,-13.736794 53.266647,-13.978226 53.382198,-14.324975 53.49924,-14.673402 53.616835,-15.025684 53.735029,-15.360757 54.077505,-15.659881 54.308631,-16.115965 54.658522,-16.427872 54.895156,-16.852203 55.13508,-17.17412 55.374262,-17.559388 55.501379,-17.946728 55.627987,-18.281349 55.636766,-18.794406 56.00301,-19.209659 56.371959,-19.569117 56.621829,-19.84992 56.509718,-20.128771 56.398122,-20.340763 56.166308,-20.616911 56.0549,-21.032208 56.186932,-21.379005 56.197525,-21.728127 56.208342,-21.931178 55.977149,-22.279941 55.988207,-22.554677 55.879485,-22.756355 55.652143,-23.103539 55.663516,-23.606747 55.914194,-24.040008 56.04649,-24.39524 56.058744,-24.670594 55.950774,-24.428211 55.590831,-24.19511 55.236121,-23.969231 54.884105,-23.978474 54.544649,-24.174612 54.326662,-24.145445 54.101266,-24.34136 53.886091,-24.467631 53.559058,-24.373451 53.228541,-24.392207 52.903692,-24.655478 52.805249,-25.052532 52.926588,-25.385045 52.938328,-25.647465 52.840173,-25.77168 52.523893,-25.963173 52.317398,-26.224708 52.221167,-26.484905 52.125275,-26.816052 52.137529,-27.036775 52.145771,-27.046047 51.830433,-26.948487 51.514697,-26.854211 51.200504,-26.443853 50.878161,-26.465411 50.573024,-26.38431 50.267441,-26.515936 49.970807,-26.499505 49.771132,-26.527968 49.474295,-27.431567 49.115102,-27.867504 49.327474,-28.374309 49.64351,-28.694072 49.655965,-28.881415 49.465033,-29.070361 49.276129,-29.152296 49.083897,-29.170079 48.792032,-28.669127 48.481749))		15713801200	cm	6.36286	4	0	3	1
FI	2013-05-01T18:32:03	POINT(24.5436 751.033)	POLYGON((-16.68965 709.7999,76.57585 709.7999,76.57585 777.5401,-16.68965 777.5401,-16.68965 709.7999))	POLYGON((-0.98 719.62,1.96 720.6,4.91 720.6,7.85 719.62,10.8 720.6,13.74 722.56,16.69 723.54,18.65 725.51,19.63 728.45,20.62 731.4,21.6 734.34,23.56 737.29,25.53 738.27,28.47 740.23,31.42 742.2,34.36 743.18,37.31 744.16,40.25 745.14,43.2 745.14,46.14 745.14,49.09 747.11,52.03 749.07,54.98 752.01,57.92 754.96,60.87 757.91,63.81 758.89,66.76 760.85,63.81 761.83,60.87 760.85,57.92 760.85,54.98 762.81,52.03 765.76,50.07 766.74,47.12 767.72,44.18 766.74,41.23 766.74,38.29 765.76,35.34 765.76,32.4 765.76,29.45 766.74,26.51 766.74,23.56 765.76,21.6 762.81,19.63 759.87,16.69 758.89,13.74 759.87,11.78 756.92,8.84 755.94,5.89 754.96,2.95 755.94,0 756.92,-2.95 755.94,-5.89 753,-5.89 751.03,-3.93 748.09,-2.95 745.14,-2.95 742.2,-3.93 739.25,-3.93 736.31,-4.91 733.36,-2.95 730.42,-3.93 727.47,-5.89 724.53,-5.89 721.58,-2.95 720.6,-0.98 719.62))	POINT(2.1948883 47.816302)	POLYGON((-1.391544 43.948752,6.400483 43.976243,7.252126 50.523715,-1.575331 50.487543,-1.391544 43.948752))	POLYGON((-0.082961 44.840198,0.166182 44.930195,0.416307 44.9303,0.66455 44.840506,0.915745 44.93077,1.168761 45.111605,1.42202 45.202554,1.594205 45.385319,1.686213 45.659031,1.780117 45.93527,1.874165 46.212197,2.05483 46.491971,2.230592 46.585655,2.496312 46.773406,2.764957 46.962998,3.029326 47.058188,3.295621 47.153683,3.562094 47.249476,3.823645 47.250852,4.084411 47.252325,4.361985 47.444562,4.640855 47.636749,4.932127 47.925856,5.226346 48.217991,5.525372 48.51222,5.804651 48.611909,6.09812 48.80991,5.83894 48.905774,5.557808 48.805395,5.287438 48.803292,5.038021 48.99784,4.795734 49.293444,4.62393 49.391524,4.35968 49.489284,4.078717 49.388111,3.805832 49.386565,3.526831 49.285858,3.254715 49.284528,2.983617 49.283314,2.717179 49.381452,2.445696 49.380446,2.168969 49.280295,1.976497 48.982419,1.785597 48.68768,1.515133 48.589402,1.249694 48.686512,1.065188 48.392983,0.797792 48.295647,0.530541 48.19864,0.266222 48.295242,0 48.39217,-0.266222 48.295242,-0.528547 48.005772,-0.526573 47.812754,-0.349413 47.526151,-0.260859 47.24047,-0.259473 46.957597,-0.343857 46.675529,-0.342086 46.396091,-0.425217 46.117415,-0.2542 45.841202,-0.336976 45.565758,-0.502595 45.292877,-0.50019 45.020506,-0.250122 44.930224,-0.082961 44.840198))		6314223100	cm	30.9293	1	0	1	1
FI	2013-05-01T18:32:03	POINT(-575.301 674.457)	POLYGON((-597.88135 657.76715,-554.68465 657.76715,-554.68465 697.03685,-597.88135 697.03685,-597.88135 657.76715))	POLYGON((-586.1 667.58,-583.15 667.58,-580.21 667.58,-577.26 668.57,-574.32 670.53,-571.37 671.51,-568.43 672.49,-565.48 675.44,-564.5 678.38,-564.5 681.33,-567.45 684.27,-570.39 686.24,-573.34 686.24,-576.28 685.26,-576.28 682.31,-576.28 679.37,-577.26 676.42,-580.21 675.44,-583.15 675.44,-586.1 676.42,-588.06 674.46,-588.06 671.51,-587.08 668.57,-586.1 667.58))	POINT(-55.348155 42.806126)	POLYGON((-56.865844 41.493869,-50.527512 41.097014,-55.026492 44.751141,-63.122832 45.291735,-56.865844 41.493869))	POLYGON((-56.201089 42.275809,-55.730162 42.245485,-55.267704 42.215844,-54.928943 42.278102,-54.710715 42.430606,-54.375045 42.49269,-54.043564 42.555239,-53.945639 42.801128,-54.150429 43.066389,-54.5158 43.343906,-55.363048 43.652689,-56.109935 43.872179,-56.602395 43.904139,-56.960212 43.842148,-56.544968 43.55909,-56.14461 43.279176,-55.913768 43.010615,-56.264455 42.949266,-56.748422 42.98066,-57.378182 43.10578,-57.437702 42.941757,-57.034835 42.663618,-56.486371 42.378145,-56.201089 42.275809))		2080824190	cm	27.3605	2	1	1	0
FI	2013-05-01T18:32:03	POINT(546.83 667.585)	POLYGON((513.45115 640.09595,583.15485 640.09595,583.15485 693.11005,513.45115 693.11005,513.45115 640.09595))	POLYGON((523.27 649.91,526.21 649.91,529.16 650.9,532.1 651.88,535.05 653.84,537.99 654.82,540.94 656.79,543.89 657.77,546.83 660.71,549.78 663.66,552.72 665.62,555.67 666.6,558.61 666.6,561.56 666.6,564.5 668.57,567.45 670.53,570.39 672.49,570.39 675.44,572.36 678.38,572.36 681.33,570.39 683.29,567.45 683.29,564.5 682.31,561.56 681.33,558.61 680.35,555.67 680.35,552.72 678.38,549.78 676.42,546.83 674.46,543.89 672.49,540.94 670.53,537.99 668.57,535.05 665.62,533.09 662.68,531.12 659.73,529.16 656.79,526.21 654.82,523.27 652.86,523.27 649.91))	POINT(50.416299 41.915016)	POLYGON((44.051687 39.270339,52.729986 39.774685,59.402001 44.691012,48.469282 44.00058,44.051687 39.270339))	POLYGON((45.894168 40.175901,46.245708 40.195674,46.678837 40.301884,47.115638 40.407775,47.640449 40.600238,48.091025 40.707643,48.635508 40.903233,49.102451 41.012349,49.756335 41.296819,50.43192 41.58487,51.02711 41.785931,51.536616 41.899678,51.950376 41.925023,52.370322 41.950881,53.010078 42.157263,53.667561 42.364715,54.34216 42.57411,54.700274 42.848912,55.380904 43.144748,55.766994 43.423969,55.708418 43.589871,55.233921 43.559384,54.639663 43.436544,54.059914 43.315018,53.490767 43.194543,53.049135 43.166897,52.386767 42.956037,51.74453 42.748145,51.117248 42.542038,50.505708 42.33686,49.908311 42.1342,49.324573 41.933168,48.664406 41.644891,48.148607 41.367319,47.643647 41.090857,47.153106 40.817345,46.63102 40.62377,46.120709 40.432389,45.894168 40.175901))		4376907300	cm	32.4398	0	0	0	0
FI	2013-05-01T18:32:03	POINT(-455.528 635.187)	POLYGON((-492.83425 581.1918,-426.07575 581.1918,-426.07575 655.8042,-492.83425 655.8042,-492.83425 581.1918))	POLYGON((-449.64 591.01,-447.67 591.99,-446.69 594.94,-443.75 597.88,-440.8 597.88,-437.86 598.86,-437.86 601.81,-436.88 604.75,-436.88 607.7,-436.88 610.64,-436.88 613.59,-435.89 616.53,-438.84 617.52,-440.8 620.46,-441.78 623.41,-444.73 623.41,-458.47 637.15,-457.49 639.11,-459.46 642.06,-462.4 643.04,-465.35 645,-468.29 645.99,-471.24 645,-474.18 644.02,-477.13 642.06,-477.13 639.11,-478.11 636.17,-478.11 633.22,-477.13 630.28,-475.16 627.33,-476.14 624.39,-479.09 623.41,-480.07 621.44,-483.02 618.5,-482.04 615.55,-481.05 612.61,-478.11 610.64,-475.16 610.64,-472.22 612.61,-471.24 615.55,-470.25 618.5,-472.22 621.44,-472.22 624.39,-474.18 627.33,-473.2 630.28,-475.16 633.22,-473.2 636.17,-470.25 637.15,-467.31 636.17,-464.36 634.21,-461.42 634.21,-445.71 622.42,-444.73 619.48,-443.75 616.53,-443.75 613.59,-446.69 611.63,-449.64 610.64,-452.58 609.66,-451.6 606.72,-453.56 603.77,-456.51 602.79,-457.49 599.84,-455.53 596.9,-453.56 593.95,-451.6 591.99,-449.64 591.01))	POINT(-37.618865 38.543649)	POLYGON((-38.733603 34.371374,-32.618104 34.095012,-35.744142 40.143979,-42.797498 40.49448,-38.733603 34.371374))	POLYGON((-35.085464 34.95092,-34.942874 35.019774,-34.967676 35.247765,-34.812808 35.467722,-34.542079 35.455731,-34.311117 35.52134,-34.426242 35.754989,-34.452547 35.984711,-34.571134 36.220055,-34.691327 36.455476,-34.813981 36.692597,-34.845368 36.925686,-35.165439 37.018222,-35.479861 37.265198,-35.705546 37.509868,-35.988689 37.522827,-38.016539 38.721542,-38.02107 38.880729,-38.380036 39.138138,-38.735388 39.235445,-39.150579 39.416104,-39.514032 39.515248,-39.765684 39.446735,-40.017516 39.379228,-40.213427 39.229082,-40.04217 38.980368,-39.976797 38.738727,-39.811336 38.492168,-39.548818 38.242504,-39.18943 37.98821,-39.134555 37.750677,-39.382498 37.684833,-39.379096 37.527969,-39.525565 37.302065,-39.276083 37.05659,-39.030094 36.812955,-38.641966 36.639305,-38.351031 36.625201,-38.155948 36.770485,-38.200765 37.004152,-38.246677 37.239466,-38.588982 37.489193,-38.738954 37.731275,-39.089838 37.983299,-39.146613 38.222578,-39.506735 38.476974,-39.467392 38.71327,-39.217384 38.780209,-38.862152 38.683363,-38.457026 38.505182,-38.159931 38.490771,-36.037652 37.446322,-35.810832 37.202588,-35.586986 36.959079,-35.459339 36.721589,-35.652572 36.576332,-35.888811 36.509433,-36.124987 36.443456,-35.905692 36.203534,-35.965209 35.97637,-36.201635 35.911008,-36.16953 35.680645,-35.864366 35.43934,-35.562126 35.198228,-35.303671 35.035904,-35.085464 34.95092))		7533991400	cm	-7.90309	4	1	1	0
FI	2013-05-01T18:32:03	POINT(-387.788 568.429)	POLYGON((-433.9305 539.95855,-330.8475 539.95855,-330.8475 620.46145,-433.9305 620.46145,-433.9305 539.95855))	POLYGON((-372.08 549.78,-369.14 549.78,-366.19 551.74,-363.24 552.72,-360.3 553.7,-357.35 553.7,-354.41 553.7,-351.46 554.68,-348.52 555.67,-348.52 556.65,-350.48 559.59,-348.52 562.54,-345.57 564.5,-342.63 565.48,-340.66 566.47,-342.63 568.43,-343.61 571.37,-345.57 574.32,-347.54 576.28,-350.48 576.28,-353.43 578.25,-355.39 579.23,-358.34 577.26,-361.28 575.3,-364.23 574.32,-367.17 573.34,-370.12 572.36,-371.1 570.39,-373.06 567.45,-376.01 565.48,-378.95 567.45,-379.93 570.39,-381.9 571.37,-384.84 570.39,-387.79 569.41,-400.55 580.21,-401.53 583.15,-399.57 586.1,-401.53 589.05,-399.57 591.99,-402.51 594.94,-401.53 597.88,-404.48 599.84,-407.42 601.81,-407.42 604.75,-407.42 607.7,-410.37 609.66,-411.35 608.68,-412.33 605.73,-414.3 602.79,-417.24 603.77,-420.19 603.77,-422.15 601.81,-423.13 599.84,-420.19 597.88,-418.22 594.94,-415.28 592.97,-414.3 590.03,-414.3 587.08,-414.3 584.14,-413.31 581.19,-410.37 582.17,-407.42 582.17,-404.48 581.19,-401.53 579.23,-387.79 566.47,-384.84 565.48,-381.9 562.54,-380.92 559.59,-377.97 556.65,-376.01 554.68,-373.06 551.74,-372.08 549.78))	POINT(-28.964531 32.987588)	POLYGON((-32.025874 31.003194,-23.763242 30.705202,-25.674425 36.875147,-34.829474 37.236051,-32.025874 31.003194))	POLYGON((-27.209214 31.539166,-26.973883 31.530881,-26.783804 31.668578,-26.570973 31.733457,-26.359115 31.798484,-26.12424 31.790449,-25.890699 31.782522,-25.678807 31.847784,-25.468078 31.913935,-25.489957 31.987195,-25.712117 32.212627,-25.623675 32.428992,-25.433596 32.568709,-25.221827 32.634821,-25.087593 32.704347,-25.289756 32.857657,-25.437018 33.083024,-25.665076 33.312546,-25.871913 33.46732,-26.110048 33.475436,-26.399315 33.634224,-26.584255 33.714798,-26.774637 33.57245,-26.964439 33.431177,-27.180378 33.364947,-27.395682 33.298829,-27.611983 33.232863,-27.640868 33.085926,-27.725041 32.868646,-27.915441 32.728267,-28.208109 32.886218,-28.367248 33.112392,-28.556711 33.192974,-28.773664 33.127475,-28.991657 33.062125,-30.378816 33.929686,-30.55316 34.159767,-30.47718 34.381433,-30.739546 34.617184,-30.664824 34.839521,-31.016933 35.08036,-31.029695 35.307625,-31.355102 35.472335,-31.68301 35.638387,-31.787152 35.871151,-31.89338 36.105566,-32.229599 36.272768,-32.281329 36.198246,-32.260644 35.967083,-32.329805 35.741204,-32.628937 35.829906,-32.894267 35.841103,-32.997927 35.693228,-33.013231 35.541163,-32.678411 35.375422,-32.398308 35.136903,-32.069674 34.971708,-31.883154 34.738461,-31.784214 34.508774,-31.687149 34.280636,-31.505558 34.049011,-31.282778 34.114413,-31.028363 34.104185,-30.745035 34.018474,-30.432492 33.857533,-28.911253 32.83898,-28.640818 32.754909,-28.321507 32.523838,-28.165201 32.298716,-27.850858 32.069247,-27.643395 31.916017,-27.334426 31.687955,-27.209214 31.539166))		7749263900	cm	-25.25	4	1	3	1
FI	2013-05-01T18:32:03	POINT(290.596 545.849)	POLYGON((245.43565 522.2865,341.64635 522.2865,341.64635 579.2275,245.43565 579.2275,245.43565 522.2865))	POLYGON((319.07 532.1,322.01 532.1,324.96 534.07,326.92 537.01,329.87 537.99,331.83 539.96,329.87 542.9,326.92 541.92,323.97 540.94,321.03 539.96,318.08 541.92,315.14 543.89,312.19 544.87,309.25 542.9,306.3 542.9,303.36 545.85,303.36 548.79,300.41 549.78,297.47 549.78,294.52 551.74,291.58 551.74,288.63 554.68,286.67 557.63,286.67 560.57,283.72 563.52,280.78 565.48,277.83 567.45,274.89 567.45,271.94 568.43,269 569.41,266.05 568.43,263.11 568.43,260.16 568.43,257.22 568.43,256.23 565.48,256.23 562.54,257.22 559.59,259.18 557.63,260.16 560.57,263.11 561.56,266.05 562.54,269 564.5,271.94 563.52,274.89 561.56,277.83 559.59,279.8 556.65,279.8 553.7,281.76 550.76,281.76 547.81,281.76 544.87,281.76 541.92,284.71 541.92,286.67 538.98,289.61 538.98,292.56 537.99,295.5 536.03,297.47 538.98,299.43 541.92,302.38 542.9,305.32 541.92,307.29 538.98,310.23 537.99,313.18 537.01,316.12 534.07,319.07 532.1))	POINT(20.804698 31.049035)	POLYGON((17.128189 29.247968,24.256078 29.441903,25.467587 33.676486,17.943183 33.45988,17.128189 29.247968))	POLYGON((22.718312 30.102356,22.941324 30.109031,23.201532 30.25968,23.405779 30.479442,23.650364 30.558287,23.838879 30.707665,23.74507 30.919385,23.498991 30.840152,23.253877 30.761096,23.010472 30.682221,22.82143 30.819554,22.633267 30.95794,22.426015 31.023529,22.166094 30.871776,21.941894 30.865265,21.771136 31.076258,21.823978 31.293527,21.617094 31.360379,21.393409 31.354031,21.203915 31.492979,20.980604 31.486753,20.808106 31.698892,20.710958 31.914459,20.763187 32.133998,20.590746 32.348728,20.401167 32.489723,20.210844 32.631769,19.986286 32.625766,19.778405 32.693588,19.571299 32.761551,19.329926 32.681913,19.106607 32.676196,18.882875 32.670532,18.660249 32.664958,18.537631 32.441446,18.490733 32.221193,18.518604 32.002663,18.634867 31.860223,18.75497 32.081283,18.993075 32.16084,19.231094 32.239789,19.487252 32.392388,19.693684 32.324733,19.884089 32.183872,20.073397 32.042553,20.172415 31.827301,20.122444 31.607941,20.221032 31.393874,20.172041 31.175721,20.123888 30.958898,20.076242 30.741938,20.297054 30.747832,20.396167 30.536091,20.616248 30.542052,20.821113 30.47558,21.00923 30.338256,21.206445 30.558331,21.40439 30.778312,21.644596 30.856728,21.850158 30.791019,21.947656 30.5794,22.152888 30.513273,22.359136 30.448013,22.529768 30.239531,22.718312 30.102356))		6529482200	cm	-24.7482	3	2	1	0
FI	2013-05-01T18:32:03	POINT(427.058 496.762)	POLYGON((409.386 470.25505,447.674 470.25505,447.674 516.39695,409.386 516.39695,409.386 470.25505))	POLYGON((422.15 480.07,425.09 483.02,428.04 484.98,429.02 487.93,430 490.87,430 493.82,430.98 496.76,433.93 497.74,435.89 499.71,437.86 502.65,437.86 505.6,434.91 505.6,431.97 505.6,429.02 505.6,426.08 506.58,423.13 505.6,420.19 505.6,421.17 502.65,422.15 499.71,422.15 496.76,422.15 493.82,422.15 490.87,420.19 487.93,419.2 484.98,421.17 482.04,422.15 480.07))	POINT(30.385739 27.842722)	POLYGON((28.466937 25.922348,31.452589 26.035915,32.535521 29.322103,29.41781 29.198954,28.466937 25.922348))	POLYGON((29.644894 26.646252,29.935595 26.862683,30.208845 27.009861,30.349027 27.22141,30.490349 27.432775,30.555114 27.642339,30.698943 27.854754,30.957635 27.933937,31.160668 28.080895,31.388758 28.297715,31.45909 28.50946,31.219755 28.499923,30.981908 28.490511,30.743937 28.481158,30.530084 28.542318,30.270766 28.462754,30.035553 28.4537,30.047451 28.245247,30.060115 28.038,29.99528 27.827552,29.931557 27.618323,29.868496 27.408878,29.652335 27.194796,29.513827 26.983435,29.608129 26.781988,29.644894 26.646252))		2511342080	cm	64.6988	1	0	1	0
FI	2013-05-01T18:32:03	POINT(789.321 443.747)	POLYGON((757.90475 410.36875,816.80925 410.36875,816.80925 469.27325,757.90475 469.27325,757.90475 410.36875))	POLYGON((802.08 420.19,805.03 421.17,806.99 424.11,806.01 427.06,804.05 430,801.1 431.97,799.14 432.95,796.19 434.91,793.25 436.88,786.38 444.73,788.34 447.67,786.38 450.62,785.39 453.56,785.39 456.51,783.43 458.47,780.49 458.47,777.54 455.53,774.59 455.53,771.65 454.55,768.7 452.58,767.72 449.64,768.7 446.69,771.65 445.71,774.59 446.69,777.54 446.69,780.49 444.73,783.43 444.73,790.3 437.86,787.36 434.91,788.34 431.97,790.3 429.02,793.25 426.08,796.19 424.11,799.14 422.15,802.08 420.19))	POINT(67.436808 26.24523)	POLYGON((60.08464 23.501503,69.981587 24.169338,78.079357 28.757662,63.971657 27.7629,60.08464 23.501503))	POLYGON((67.858526 24.680113,68.519279 24.791697,69.179284 25.035426,69.249001 25.239177,69.117046 25.428564,68.695523 25.532493,68.390488 25.577662,67.982742 25.682221,67.585621 25.788419,66.964244 26.279699,67.601457 26.524346,67.491323 26.718512,67.571139 26.925508,67.850567 27.147404,67.651133 27.268391,67.080526 27.228984,66.263122 26.970681,65.727622 26.934055,65.125938 26.825807,64.461196 26.645658,64.070184 26.417997,64.010499 26.212413,64.42859 26.173706,65.005169 26.279617,65.519654 26.314585,65.883979 26.205673,66.41648 26.242091,67.108845 25.822096,66.320819 25.56789,66.261795 25.364755,66.380912 25.173479,66.683223 24.99577,67.06683 24.889331,67.459987 24.784435,67.858526 24.680113))		4233399040	cm	-23.2862	2	1	1	0
FI	2013-05-01T18:32:03	POINT(436.875 422.149)	POLYGON((407.42285 409.3865,467.30915 409.3865,467.30915 435.8935,407.42285 435.8935,407.42285 409.3865))	POLYGON((428.04 419.2,430.98 419.2,433.93 419.2,436.88 419.2,439.82 419.2,442.77 419.2,445.71 419.2,448.66 421.17,451.6 421.17,454.55 422.15,457.49 423.13,455.53 425.09,452.58 425.09,449.64 424.11,446.69 424.11,443.75 426.08,440.8 426.08,437.86 426.08,434.91 425.09,431.97 425.09,429.02 426.08,426.08 426.08,423.13 426.08,420.19 426.08,417.24 425.09,420.19 423.13,423.13 422.15,426.08 420.19,428.04 419.2))	POINT(29.725935 22.697664)	POLYGON((27.341145 21.759802,31.837059 21.927227,32.313545 23.723241,27.732843 23.549678,27.341145 21.759802))	POLYGON((29.013735 22.473871,29.23438 22.481987,29.4563 22.490206,29.678754 22.498498,29.901002 22.506839,30.124556 22.51529,30.347912 22.523786,30.605536 22.665497,30.830345 22.674173,31.073318 22.749263,31.316525 22.824462,31.199709 22.951364,30.972699 22.942502,30.73028 22.867348,30.50462 22.858662,30.313448 22.983564,30.088616 22.975011,29.865103 22.966565,29.625162 22.8911,29.402905 22.88282,29.196349 22.941635,28.975007 22.933494,28.753436 22.925404,28.533134 22.917411,28.297293 22.84247,28.487275 22.717851,28.691884 22.659588,28.882271 22.535289,29.013735 22.473871))		2941852670	cm	-3.23141	0	0	0	0
